13080859.8033,4715110.37428
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.7034,4715110.46027
13080859.6923,4715110.46027
13080859.6923,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.6923,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7034,4715110.46027
13080859.7257,4715110.44594
13080859.7257,4715110.44594
13080859.7591,4715110.44594
13080859.7591,4715110.44594
13080859.8148,4715110.43161
13080859.8926,4715110.40294
13080859.8926,4715110.40294
13080859.9928,4715110.37428
13080860.1041,4715110.34561
13080860.1041,4715110.34561
13080860.2488,4715110.30262
13080860.4046,4715110.24529
13080860.4046,4715110.24529
13080860.5715,4715110.18796
13080860.7607,4715110.13063
13080860.7607,4715110.13063
13080860.9721,4715110.05897
13080861.1835,4715109.98731
13080861.1835,4715109.98731
13080861.4172,4715109.91565
13080861.6621,4715109.84398
13080861.6621,4715109.84398
13080861.918,4715109.75799
13080862.1851,4715109.672
13080862.1851,4715109.672
13080862.4632,4715109.57167
13080862.7414,4715109.48568
13080862.7414,4715109.48568
13080863.0419,4715109.39969
13080863.3424,4715109.29936
13080863.654,4715109.19903
13080863.654,4715109.19903
13080863.9767,4715109.09871
13080863.9767,4715109.09871
13080864.3106,4715108.99838
13080864.6555,4715108.88373
13080864.6555,4715108.88373
13080865.0116,4715108.76907
13080865.3677,4715108.65441
13080865.3677,4715108.65441
13080865.7238,4715108.53975
13080866.0911,4715108.42509
13080866.0911,4715108.42509
13080866.4694,4715108.31044
13080866.8589,4715108.18145
13080866.8589,4715108.18145
13080867.2484,4715108.06679
13080867.6379,4715107.9378
13080867.6379,4715107.9378
13080868.0497,4715107.82314
13080868.4614,4715107.67982
13080868.4614,4715107.67982
13080868.8843,4715107.55083
13080869.3072,4715107.42184
13080869.3072,4715107.42184
13080869.7301,4715107.29285
13080870.1753,4715107.16386
13080870.1753,4715107.16386
13080870.6093,4715107.02054
13080871.0434,4715106.89155
13080871.0434,4715106.89155
13080871.4773,4715106.74823
13080871.9225,4715106.61924
13080871.9225,4715106.61924
13080872.3677,4715106.47591
13080872.8128,4715106.33259
13080872.8128,4715106.33259
13080873.2579,4715106.18927
13080873.7031,4715106.06028
13080873.7031,4715106.06028
13080874.1483,4715105.93129
13080874.5934,4715105.78797
13080874.5934,4715105.78797
13080875.0497,4715105.64464
13080875.4949,4715105.51565
13080875.4949,4715105.51565
13080875.9401,4715105.38666
13080876.3852,4715105.24334
13080876.3852,4715105.24334
13080876.8304,4715105.11435
13080877.2644,4715104.98536
13080877.2644,4715104.98536
13080877.7096,4715104.85637
13080878.1437,4715104.72738
13080878.1437,4715104.72738
13080878.5889,4715104.59839
13080879.0229,4715104.45507
13080879.0229,4715104.45507
13080879.4569,4715104.32608
13080879.891,4715104.19709
13080879.891,4715104.19709
13080880.325,4715104.0681
13080880.7479,4715103.93911
13080880.7479,4715103.93911
13080881.182,4715103.82445
13080881.6049,4715103.69546
13080881.6049,4715103.69546
13080882.0278,4715103.56647
13080882.4619,4715103.43748
13080882.4619,4715103.43748
13080882.8849,4715103.32283
13080883.2966,4715103.19384
13080883.2966,4715103.19384
13080883.7308,4715103.07918
13080884.1425,4715102.95019
13080884.1425,4715102.95019
13080884.5655,4715102.83553
13080884.9885,4715102.72087
13080884.9885,4715102.72087
13080885.4114,4715102.59188
13080885.8232,4715102.47723
13080885.8232,4715102.47723
13080886.235,4715102.36257
13080886.6579,4715102.23358
13080886.6579,4715102.23358
13080887.0698,4715102.11892
13080887.4816,4715102.00426
13080887.4816,4715102.00426
13080887.8934,4715101.88961
13080887.8934,4715101.88961
13080888.3053,4715101.77495
13080888.7171,4715101.66029
13080888.7171,4715101.66029
13080889.1289,4715101.54563
13080889.5408,4715101.43097
13080889.5408,4715101.43097
13080889.9414,4715101.31632
13080890.3421,4715101.20166
13080890.3421,4715101.20166
13080890.754,4715101.087
13080890.754,4715101.087
13080891.1658,4715100.97234
13080891.5777,4715100.87202
13080891.5777,4715100.87202
13080891.9895,4715100.75736
13080892.3902,4715100.6427
13080892.3902,4715100.6427
13080892.7909,4715100.52805
13080892.7909,4715100.52805
13080893.2027,4715100.41339
13080893.6035,4715100.31306
13080893.6035,4715100.31306
13080894.0153,4715100.1984
13080894.0153,4715100.1984
13080894.4272,4715100.08375
13080894.8502,4715099.98342
13080894.8502,4715099.98342
13080895.262,4715099.86876
13080895.6739,4715099.75411
