13080832.9602,4715118.58664
13080832.9602,4715118.58664
13080832.9602,4715118.58664
13080832.9491,4715118.58664
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9491,4715118.60098
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.9269,4715118.61531
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.927,4715118.62964
13080832.9381,4715118.62964
13080832.9381,4715118.62964
13080832.9381,4715118.62964
13080832.9381,4715118.62964
13080832.9381,4715118.62964
13080832.9381,4715118.62964
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9381,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9492,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9604,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9715,4715118.61531
13080832.9827,4715118.61531
13080832.9938,4715118.61531
13080832.9938,4715118.61531
13080833.016,4715118.60098
13080833.0495,4715118.60098
13080833.0495,4715118.60098
13080833.1162,4715118.57231
13080833.2053,4715118.55798
13080833.2053,4715118.55798
13080833.3055,4715118.52931
13080833.4279,4715118.48632
13080833.4279,4715118.48632
13080833.5725,4715118.44332
13080833.7506,4715118.38599
13080833.7506,4715118.38599
13080833.9175,4715118.32866
13080834.129,4715118.27133
13080834.129,4715118.27133
13080834.3405,4715118.21401
13080834.563,4715118.14234
13080834.8079,4715118.07068
13080834.8079,4715118.07068
13080835.0528,4715118.01335
13080835.3199,4715117.92736
13080835.3199,4715117.92736
13080835.5982,4715117.8557
13080835.5982,4715117.8557
13080835.8764,4715117.76971
13080836.1769,4715117.68371
13080836.1769,4715117.68371
13080836.4886,4715117.59772
13080836.8114,4715117.51173
13080836.8114,4715117.51173
13080837.1341,4715117.4114
13080837.4681,4715117.32541
13080837.4681,4715117.32541
13080837.8242,4715117.22508
13080838.1803,4715117.11042
13080838.1803,4715117.11042
13080838.5477,4715117.0101
13080838.9149,4715116.89544
13080838.9149,4715116.89544
13080839.3045,4715116.79511
13080839.6829,4715116.68046
13080839.6829,4715116.68046
13080840.0724,4715116.5658
13080840.4731,4715116.45114
13080840.4731,4715116.45114
13080840.8738,4715116.33648
13080841.2856,4715116.22182
13080841.2856,4715116.22182
13080841.7086,4715116.10717
13080842.1315,4715115.97818
13080842.1315,4715115.97818
13080842.5657,4715115.86352
13080842.9997,4715115.73453
13080842.9997,4715115.73453
13080843.4449,4715115.60554
13080843.8902,4715115.49088
13080843.8902,4715115.49088
13080844.3354,4715115.36189
13080844.7806,4715115.2329
13080844.7806,4715115.2329
13080845.2369,4715115.10391
13080845.6821,4715114.97492
13080845.6821,4715114.97492
13080846.1384,4715114.84593
13080846.5948,4715114.71694
13080846.5948,4715114.71694
13080847.0511,4715114.57362
13080847.5186,4715114.44463
13080847.5186,4715114.44463
13080847.9749,4715114.31564
13080848.4201,4715114.18665
13080848.4201,4715114.18665
13080848.8764,4715114.05766
13080849.3216,4715113.92867
13080849.3216,4715113.92867
13080849.778,4715113.79968
13080850.2232,4715113.67069
13080850.2232,4715113.67069
13080850.6795,4715113.5417
13080850.6795,4715113.5417
13080851.1247,4715113.41271
13080851.5588,4715113.28372
13080851.5588,4715113.28372
13080852.004,4715113.15473
13080852.4492,4715113.02574
13080852.4492,4715113.02574
13080852.8944,4715112.89675
13080853.3396,4715112.76776
13080853.3396,4715112.76776
13080853.8182,4715112.63877
13080854.3302,4715112.49545
13080854.3302,4715112.49545
13080854.8533,4715112.33779
13080855.3986,4715112.18014
13080855.3986,4715112.18014
13080855.944,4715112.02248
13080855.944,4715112.02248
13080856.4894,4715111.86483
13080857.0347,4715111.70717
13080857.0347,4715111.70717
13080857.5801,4715111.54952
13080858.1255,4715111.39186
13080858.1255,4715111.39186
13080858.6596,4715111.21988
13080859.1938,4715111.06222
13080859.1938,4715111.06222
13080859.7169,4715110.90457
13080860.2511,4715110.74691
13080860.7631,4715110.58926
13080860.7631,4715110.58926
13080861.2862,4715110.44594
13080861.2862,4715110.44594
13080861.8093,4715110.28828
13080862.31,4715110.1163
13080862.31,4715110.1163
13080862.7996,4715109.95864
13080863.3004,4715109.80099
13080863.3004,4715109.80099
13080863.7789,4715109.64333
13080864.2685,4715109.48568
13080864.2685,4715109.48568
13080864.747,4715109.32802
13080865.2255,4715109.17037
13080865.2255,4715109.17037
13080865.704,4715109.01272
13080866.1713,4715108.85506
13080866.1713,4715108.85506
13080866.6275,4715108.69741
13080867.0837,4715108.53975
13080867.0837,4715108.53975
13080867.5288,4715108.3821
13080867.985,4715108.23878
13080867.985,4715108.23878
13080868.4302,4715108.09545
13080868.8752,4715107.9378
13080868.8752,4715107.9378
13080869.3203,4715107.79448
13080869.7543,4715107.65116
13080869.7543,4715107.65116
13080870.1883,4715107.50783
13080870.6334,4715107.36451
13080870.6334,4715107.36451
13080871.0562,4715107.22119
13080871.4903,4715107.0922
13080871.4903,4715107.0922
13080871.9131,4715106.94888
13080872.3359,4715106.80555
13080872.3359,4715106.80555
13080872.7477,4715106.67656
13080873.1594,4715106.53324
13080873.1594,4715106.53324
13080873.5712,4715106.41858
13080873.9718,4715106.28959
13080873.9718,4715106.28959
13080874.3724,4715106.1606
13080874.762,4715106.04595
13080874.762,4715106.04595
13080875.1514,4715105.91696
13080875.541,4715105.8023
13080875.541,4715105.8023
13080875.9193,4715105.67331
13080876.3088,4715105.55865
13080876.3088,4715105.55865
13080876.7095,4715105.44399
13080877.1213,4715105.315
13080877.1213,4715105.315
13080877.5553,4715105.18601
13080878.0004,4715105.04269
13080878.0004,4715105.04269
13080878.4678,4715104.89937
13080878.9464,4715104.75605
13080878.9464,4715104.75605
13080879.436,4715104.59839
13080879.9258,4715104.45507
13080879.9258,4715104.45507
13080880.4265,4715104.29742
13080880.9162,4715104.15409
13080880.9162,4715104.15409
13080881.4059,4715103.99644
13080881.9067,4715103.85312
13080881.9067,4715103.85312
13080882.3852,4715103.69546
13080882.8638,4715103.55214
13080882.8638,4715103.55214
13080883.3312,4715103.40882
13080883.7986,4715103.2655
13080883.7986,4715103.2655
13080884.266,4715103.12218
13080884.7224,4715102.99319
13080884.7224,4715102.99319
13080885.1786,4715102.84986
13080885.635,4715102.72087
